ipi_cv,v_sq,ipi_std,corr_yz,az_band_1000_2000,ax_ptp,ay_band_0_200,ay_band_1000_2000,ax_band_2000_4000,ay_iqr,ay_band_200_500,ay_ptp,ax_skew,az_band_500_1000,az_band_4000_8000,az_median,ay_median,az_band_0_200,t_over_rpm,ay_band_500_1000
0.000415222542819808,40000,0.00022434384780586038,0.49703967660389087,0.17485588777134733,0.6757286506,0.006411183851025799,0.32244955999848157,0.052551267934943836,0.11229997891,0.03683355519231833,0.7971650495,-0.11305642223114198,0.2729072005471276,0.048107136454218935,0.00168705269,0.0009417189007,0.0030645892848354854,1.9126983944063372,0.08351506803698815
0.0003906915308929383,40000,0.00021107930256091987,0.42610991368627105,0.22144510088902772,0.857965733,0.0040516879360942264,0.3723740369205387,0.051476151491651974,0.129515777555,0.03299714993614387,0.9106421769,-0.1995011519326984,0.27981134782023487,0.03907327358884475,0.002048563981,0.0003531445878,0.0022359412659919624,2.8690475916095055,0.08921782474021887
0.000687127148077838,9000000,2.4737168469764195e-05,0.14327468223396395,0.14473138969704968,6.587703054,0.0003499074525946969,0.197691100251634,0.32613544170895875,1.6966537431250002,0.0019538191443525294,13.698831703,0.023437414713781905,0.0769866944782176,0.29554709304882076,0.003976624198,-0.004002305328,0.00017327279807296747,0.029901960766431177,0.0038073851751224733
0.00040270886016484034,810000,4.832731047904515e-05,0.3602677310880331,0.2870606046550364,6.631246427000001,0.00025287645010286093,0.47761598490174134,0.12605627998958943,1.0773264224,0.0009306057875411118,8.126798684,-0.1448154806732027,0.08301154385230285,0.011914935586222298,-0.02373924142,0.02007038407,0.00018881944146178676,1.008333331299861,0.06962636801938356
0.0003870367971907851,250000,8.361999436991593e-05,0.1663390039865404,0.20773806078636967,2.626868767,0.0003018989741523282,0.6299395568442667,0.1269199764723458,0.3616200579,0.010334916885563874,2.91638572,-0.09393494430313844,0.2580343319550824,0.01855219711730211,0.003494609144,0.001530293214,0.000461480975719438,0.7202380926443807,0.025177694699247584
0.0003540627877156667,810000,4.2488451860111574e-05,0.32445257581826203,0.23467140945505888,6.381275208,0.0003981589991372886,0.4117981189827289,0.14867663944254725,0.9972803158000001,0.0008803491672162983,8.460873462999999,-0.18512278670421697,0.09983322846320873,0.013165785831435335,-0.009519797322,0.00412002019,0.00023295958872760167,0.8066666650398888,0.07011069622421683
0.00037655172578371447,160000,0.00010172359958253134,0.3640271734902264,0.23491928053213207,1.1683518325,0.00144848585285457,0.5894500467889908,0.07300010103587457,0.16562481165999998,0.021406850372923638,1.3734970167,-0.06251244165048893,0.33981908662291943,0.03880130103733057,0.0001205037636,0.0003531445878,0.0014613244421531758,0.22916666561631946,0.036524343338048264
0.0008366988404690756,12960000,2.5102016912413664e-05,0.779292153681479,0.021535107631634458,11.121052067,6.502550292655708e-05,0.016900292896010374,0.5953982340810837,6.266550710000001,0.00042645554885296265,20.33382993,0.043421272229910206,0.025701956488461714,0.07736810414334616,0.31951572910000003,-0.045791081545,3.883834735593378e-05,0.04983660128235266,0.0009475085825368166
0.00040669812839000874,1440000,3.660427579561354e-05,0.44736686745743975,0.2644334248225467,3.960958341,9.251849173668445e-05,0.6475262809298147,0.11208642610302448,1.34907118265,0.0003440303791815574,7.8657071179999996,-0.05297314834280044,0.33288776922006746,0.08579430067318643,-0.003615112907,0.009181759282,0.00041819936177241206,0.1495098036980368,0.0053339314841179125
0.0003864624420119675,640000,5.218092127800749e-05,0.38870838433429045,0.13588600865548658,4.533473069,6.430982372189932e-05,0.2100595439467792,0.3824814976672234,1.181651219325,0.0007392866512087582,8.590595242,-0.036122917331935615,0.3013016907397914,0.020367325680410633,0.04735797908,-0.05391340706,0.0002658424383873088,0.8962962942879287,0.02738643263131619
0.00040330870360924656,640000,5.4455984314568803e-05,0.3869530220042549,0.14151184083670132,4.536946615,5.873210991545811e-05,0.22151807127222795,0.37574614179246985,1.1806800717,0.0007537059624226135,9.005304702,-0.014175907199391588,0.2938105973944123,0.02029950400275633,0.05121409952,-0.04496707751,0.00026725172282962974,0.8962962942879287,0.025925820000310157
0.00042806656691958214,1440000,3.852751114551424e-05,0.4445083726552022,0.2731695130371242,4.124463089000001,0.00010065752004838453,0.6570674555591405,0.10831136429843134,1.341272573025,0.0003814669300760107,8.298309238,-0.05916718826624842,0.3386153886702435,0.08097841833660233,-0.003133097853,0.01000576332,0.000429002125257623,0.1495098036980368,0.005497518341422376
0.0002678413629492386,10000,0.00028985980624324925,0.9079134894567127,0.02302896017891754,0.3199383495,0.00826937772564519,0.06155397647363985,0.016070035286333995,0.07286549994,0.02413928692368679,0.3161821209,-0.1451211297696694,0.04816940587748398,0.10752445012137865,0.001446045163,0.001177148626,0.0055620076880631,0.9128787712118347,0.023035089517164722
0.00039422982929119334,810000,4.730977945818702e-05,0.3237192257209945,0.22978162521340292,6.59142471,0.0003866302063998357,0.4131479650364682,0.14616863465364252,0.9866859781999999,0.0009325651494947296,8.635444605,-0.18984067359332116,0.09888499938635223,0.013663967765974906,-0.008375011568499999,0.002472012114,0.0002384151184211828,0.8066666650398888,0.07113526281127529
0.0004415435684467065,810000,5.2986952993169016e-05,0.3631218204081469,0.28814391632653447,6.595394475,0.00024907044167596864,0.4722587022929471,0.12711199643126128,1.0783858562,0.0009028275050527107,8.031685074,-0.14472821243603545,0.08317670855858603,0.01212164550385539,-0.02434176024,0.01942295233,0.0001928489358816775,0.988562089548758,0.06955443847841507
0.0007297902239437581,9000000,2.6273924339632546e-05,0.14713281417298335,0.14625771541009766,7.202024382,0.00034515656270379464,0.20018970728215255,0.3218748313433547,1.6810859526,0.0021906171057637547,12.919794743,0.028313084352273293,0.07612574267510513,0.29266474467436,0.002410075271,-0.008122325518,0.0001869689263411812,0.029901960766431177,0.0038196099535579503
0.0006537533096434361,1440000,5.884039149371044e-05,0.2844451325662416,0.13725283645442002,4.347762441,0.00012650175767344859,0.6760343146052238,0.11212230229930996,1.0697926712,0.0005820359963647053,8.159052554999999,-0.0021651588178477686,0.3809834901240293,0.09911259096874725,0.0015062970445,0.01212463085,0.0002220018875814495,0.07702020190155978,0.007694082395994162
0.0005141154888774451,40000,0.0002777629424478103,0.4237176783613151,0.2228744453604618,0.8620595544,0.003993211181567786,0.37311428901368665,0.0516680234034539,0.12983949343,0.03406115576614541,0.9713830459999999,-0.19551978251787042,0.2850022506079488,0.038565700774146235,0.001566548926,0.0004708594503,0.0022794467353646083,2.8690475916095055,0.08899893203945745
0.00034975586746368323,640000,4.722550344228153e-05,0.3889119103057163,0.21358668602412084,3.9569885750000005,0.0002468856697872685,0.5297654786876616,0.10877232437348212,0.5427832314,0.0030855039591865764,5.830417143,0.006125049512536832,0.35486388741603775,0.04109345261835995,0.003494609144,-0.002472012114,0.0002424989804508506,0.11203703678599108,0.02149659918553314
0.0003371060611970026,250000,7.283358856193196e-05,0.18522972742388058,0.2156049315532189,3.2795231510000002,0.0003566122056028183,0.6820317501254891,0.11096359534566194,0.4683874382,0.00858566028994836,3.761460719,-0.20214722677330643,0.21832695049747644,0.04070657025019691,0.004820150543,-0.0003531445878,0.0018699143087017446,1.080357138966571,0.01589645280944953
0.00030595339440490167,1000000,3.3051332508857646e-05,0.33164490250247536,0.09311184550236157,6.9231483019999995,0.00011003813565612845,0.16014727868062978,0.3173373449736491,1.2894486048,0.0005576963488962036,9.886165019,-0.11357633020010807,0.3525726311524368,0.033796170800223305,0.03205400111,-0.003413731015,0.00018318390809977665,0.7202380939412378,0.03240629535534673
0.00028287356545794663,250000,6.111380659981481e-05,0.17545900836630104,0.2086202975188221,2.636421018,0.00027673460664486086,0.6327956128825976,0.12781578956342843,0.3620909173,0.01020746883253929,3.188189338,-0.0907294354628829,0.25724286955816367,0.018127529004469244,0.003494609144,0.0002354297252,0.00047671842847108966,0.7202380926443807,0.02509447880816673
0.0005358474401722244,90000,0.00019291358190038244,0.2436995879536932,0.3362052158490147,1.0937946598,0.00448546595051306,0.35476928829613547,0.10930909153489046,0.19564210162,0.04820275351561245,1.3007492315,-0.1366964632814515,0.17284814591885947,0.022331049204211896,-0.002651082799,0.0009417189007,0.00339178312408258,1.1862745027676855,0.04569833047888851
0.0003820208474851307,90000,0.00013753240160209164,0.3284691456837366,0.20995286638392832,1.4070340289,0.005834628352922589,0.2903327294517114,0.12482566225706912,0.23907888589999998,0.05091906113953592,1.4995696344999998,-0.12643566410047838,0.12471935194059475,0.06494956100617152,0.001807556454,-0.001883437801,0.0045773176202010355,1.7794117541515284,0.035796166661232476
0.00032592452217135255,160000,8.804918261142797e-05,0.3567163858698773,0.23471895228698283,1.0854829617,0.0013380589656798955,0.5896975598090028,0.07414718997783915,0.1651539522,0.02203042734075699,1.4025725877,-0.07837185605742694,0.3370546846726313,0.038656522839813884,-0.0002410075271,0.0005885743129,0.0015871842769075478,0.22916666561631946,0.03710333965037193
0.0008366988404690756,12960000,2.5102016912413664e-05,0.778219322192617,0.01983493915391739,9.981729151,6.692180751066965e-05,0.016558215517009433,0.5929582359850002,6.30695633675,0.0004432708751552419,20.187039495999997,0.03814992073955599,0.024093357233743052,0.07703851243446096,0.3499429294,-0.0317830129,3.8047594505798204e-05,0.04983660128235266,0.0009792721624559068
0.0005255508840568218,1440000,4.7302223494159e-05,0.4479537337188072,0.2632817731447772,4.242563636,9.88206058419362e-05,0.6582886720625997,0.10766601046351389,1.3629026789999998,0.00033751266595523073,8.634032026,-0.060649034350428864,0.336042408081413,0.08652916369620471,-0.005302165597,0.007357178911499999,0.00038983660927863727,0.1495098036980368,0.005363629761850976
0.0003940346039955677,160000,0.00010645017803440524,0.26390385125255306,0.22857555605494373,1.6180519166,0.0006261205538494677,0.4410803382830514,0.12496592482276986,0.22471767269999998,0.023110661996830508,1.7111032426000001,-0.19583593704688151,0.26503664387774767,0.026291189833818427,-0.0001205037636,0.001648008076,0.0008817703179983689,0.9166666624652778,0.026186204968585244
0.0003850787175674915,160000,0.00010403090949270385,0.18954461612996626,0.19132669257085363,2.1593047356,0.0008778979025604205,0.4551817162105937,0.14477019710834418,0.26591787460000005,0.021385764315480976,2.123576121,-0.27813477038273904,0.23372944639336302,0.05249323339033806,0.001205037636,0.001294863488,0.0023072350251362316,1.3152173855383584,0.029327752777038772
0.00037907876321885046,160000,0.00010240830961522385,0.19401896122153706,0.18808274433119027,2.0761877538,0.000887533227328484,0.458330931621364,0.1422141432551602,0.26253357232499996,0.023271088649216853,1.9867914506000002,-0.2615563733775224,0.229280062687863,0.053686480403161194,0.001807556454,0.001765722939,0.002263215171693238,1.3152173855383584,0.02821829246961349
0.0004386108246474967,640000,5.922258551192985e-05,0.3799308898308912,0.14349816380833388,4.514368569,5.4983689172923995e-05,0.22675183370262142,0.3764106213001308,1.181180359925,0.0007396355005828571,8.572702582,-0.03214605051250655,0.2917101171512725,0.019964124566111338,0.04699646779,-0.04637965586,0.0002580446984121873,0.8962962942879287,0.025913610583490926
0.0003563594481668853,640000,4.8116751128996436e-05,0.20440102514624564,0.1207775314471284,4.814954308000001,4.116955005026362e-05,0.24216173103109073,0.33070190554420376,1.257695020525,0.0008197944312787401,8.757397202,0.0187235186216881,0.42303372336993045,0.01709092542841163,0.05278064845,-0.07863352821,0.00014532552560454645,1.1203703678599108,0.056987415937986355
0.0009538745725348603,12960000,2.8617436159786806e-05,0.7812007594115821,0.01951906828958934,10.255270857,6.541427786604606e-05,0.015889234789276792,0.6071704422508549,6.251365492,0.0004123421160550945,20.88520635,0.044371124409282287,0.025456973010430175,0.07711936849769341,0.36651219690000003,-0.029958432525000002,3.993776988310078e-05,0.04983660128235266,0.000864256296731828
0.0004301580766270156,90000,0.00015485979560992172,0.33268571019916215,0.20582885324469263,1.3538143499,0.006655284503054817,0.28382135204922476,0.1280193013316104,0.2423749021,0.05448590834632617,1.5182862976,-0.12953737408884083,0.12174276037705066,0.06630605940243879,0.002048563981,0.0,0.004054885547887758,1.7794117541515284,0.03515813256963574
0.0003532107558907675,90000,0.00012716162099365628,0.23381806032733435,0.32783933101160284,1.0883362313,0.0040427890901051,0.35856994990607766,0.11019721509820256,0.19422952327,0.04587444527685414,1.3154635894,-0.16555333340731387,0.17101260821995423,0.022526576236702296,-0.002530579035,-0.0001177148626,0.0029616785957339614,1.2604166587234158,0.046325134595496316
0.0006933480980909687,9000000,2.4961531056527892e-05,0.3296662401642434,0.15715369677355537,8.444933386999999,0.00013881664023209905,0.14266090593076214,0.37551083141482644,2.56756715425,0.00140734111628272,14.677630786,0.10249032610247898,0.09059112895166876,0.1859189358983883,0.010303071785,-0.0393167641,0.00011569610515663801,0.059803921532862354,0.00267906341391999
0.00042925501267950325,250000,9.274364442244092e-05,0.16579247639045214,0.20950376516356467,2.632947472,0.0002905475239038472,0.631185089192461,0.12817083068189833,0.3642097848,0.010359702689152034,2.987720927,-0.10381814414681438,0.25912226182413045,0.017899315736103233,0.003735616671,0.001530293214,0.00043008005919386097,0.7202380926443807,0.024240224983509865
0.00042655597085368657,1000000,4.607932980242137e-05,0.2897023790857655,0.09444758784491496,6.944982017,9.005574223631683e-05,0.15826963176654954,0.2721490255038007,1.3686707073,0.0004877290753680655,10.135249669,0.016079834487248704,0.36285419256042684,0.02914291427564078,0.04542991887,0.002001152664,0.0001235408289971294,0.9002976174265473,0.03629657042553637
0.00047679392857977843,1000000,5.150678162060067e-05,0.3244122883928007,0.09532135299601416,7.010110995,0.00011762666869028256,0.16156523842269005,0.3181313044456601,1.2982772195,0.000524410264959368,9.967623704000001,-0.10599613590538841,0.3495784198288192,0.033219521482534056,0.03651264036,-0.004473164778,0.00015409139719261162,0.7202380939412378,0.03174152803560273
0.0003808289402632477,250000,8.22794644536855e-05,0.17873016473038342,0.2193241916385938,2.992459429,0.000371616326958272,0.684970220170521,0.10832862680646446,0.4683874382,0.009273383529958181,3.653869335,-0.21392455246630132,0.22288217612226666,0.037392081490378835,0.007471233342,-0.002825156702,0.0016651358456184332,1.080357138966571,0.016303439146909838
0.0006707814484826199,40000,0.00036241522488305846,0.4242380900694066,0.2238566286754278,0.9139146262,0.0041372467284346934,0.36867104655200844,0.051002606800956495,0.12960406371,0.03531695493944844,0.9447794871,-0.1942995268488217,0.2809495692468466,0.03887657937831028,0.001807556454,0.0005885743129,0.002412720679432372,2.8690475916095055,0.08937543498817821
0.0003601779164234733,1440000,3.241729151900899e-05,0.28142342568576034,0.14417182869629952,4.237477372,0.00013263103310585386,0.6710601294277101,0.11258127618049348,1.06546665,0.0005908023526318574,7.512680245,-0.009138742462954836,0.38383302853511725,0.09883480547474696,-0.0005422669361,0.0116537714,0.00022236542358831135,0.0747549018490184,0.007921483004141524
0.00046788483825731253,1440000,4.2111296966021256e-05,0.29018963266409137,0.1428191898579997,4.185746354999999,0.00014111793684867607,0.65956628611142,0.11545740831421683,1.067820947225,0.0006050875001516324,7.371775554999999,-0.004843526356585585,0.36745752385836505,0.10342163278628323,-0.0006025188179,0.01153605653,0.00021118465935258919,0.0747549018490184,0.007772770233351587
0.0007513277947952387,9000000,2.704857853109082e-05,0.13717929729619954,0.14314314055957733,7.0072577250000005,0.00034613378985671236,0.2021562009523206,0.325332948002657,1.67160990605,0.003343198233796319,12.233399379,0.02329239562231372,0.07509797563149553,0.2971952116920934,0.01144785754,-0.01012347818,0.000173826308889422,0.03025793648962565,0.0037968617615407557
0.0003500224264930273,1000000,3.781168224262967e-05,0.3331935273740171,0.09349881652876316,6.686823155,9.593608170472534e-05,0.1624672195676735,0.3195479049117613,1.2971000708,0.0005353408763429466,9.892403907,-0.11861511197442359,0.35077264400436364,0.03255661643483291,0.03386155756,-0.001765722939,0.00011556999657956299,0.7202380939412378,0.0326426676005799
0.00038895988054570116,1000000,4.201761209588151e-05,0.2955145469948162,0.09505307888232835,7.1308167000000005,0.000110699424694185,0.15781876400532546,0.27235123809147593,1.371643007525,0.0005029660495312277,10.07427337,0.005387571180212262,0.36575193959825164,0.029234336125477496,0.04374286618,-0.0006474317442,0.00014573021639548178,0.9002976174265473,0.037196691906794366
0.0003655491734226251,810000,4.386830497260973e-05,0.36503014157943753,0.29419115139537577,6.600480739,0.0002570711911305283,0.47390011034297713,0.12950410579081367,1.076649561925,0.0009300574201347857,8.558459084999999,-0.14400130212573134,0.08351764078693182,0.011813385294102335,-0.02422125648,0.017480657095,0.00018812823903366582,1.008333331299861,0.06855792418502736
0.000339268976273126,640000,4.580914293446355e-05,0.21792635181291456,0.11362834465897381,4.640036482,4.6217473884098576e-05,0.22436331297070541,0.33556792134140057,1.26372790725,0.0008104254494643915,8.737150246,-0.0027924913300844006,0.4263235157657225,0.017350060538723067,0.05229863339,-0.08192954436,0.00014702012623857942,1.1203703678599108,0.05862220743280728
0.0002897667079880461,640000,3.912487252265355e-05,0.3949379552197477,0.13784883719856642,4.511887465,6.00920470807596e-05,0.21115179649093593,0.37605126338718553,1.179620638,0.0007393692707098494,8.751746888,-0.02711884215197094,0.293558393086829,0.020629046222366037,0.051756366455,-0.044908220075000005,0.00029836860615437607,0.8962962942879287,0.026336330468293583
0.00048657357095249786,1440000,4.37933492748262e-05,0.442582225391333,0.26140784851131965,4.248022064,0.000127493302563222,0.6382852918064879,0.11412708777619748,1.3373879825000001,0.0003535915220998014,8.401780601999999,-0.04594703452441699,0.3393753721355052,0.08197407126046512,-0.0035548610255,0.010653195065,0.000560450957502608,0.1495098036980368,0.005494017404854877
0.00043245644143308465,1440000,3.8923255320687e-05,0.4455462635790385,0.2625793358325034,4.727247285000001,0.00012938894826200053,0.6478869074122461,0.10944214055326798,1.342332006725,0.00036296344042213225,8.722906747,-0.04440618311411853,0.33671143681130516,0.08355949884310873,-0.003012594089,0.009652618732,0.0005256367722023346,0.1495098036980368,0.00543333784041878
0.00039677490916107755,640000,5.357524578527405e-05,0.39733614041853316,0.13789982613155663,4.869290484,6.286696188337463e-05,0.21308609109069987,0.3803710299086622,1.1791497785,0.0007407695300594784,8.588358659,-0.04308073572809567,0.29294464670629683,0.020296147722832284,0.0466349565,-0.04378992888,0.0002930412506026398,0.9166666645659722,0.02591649948393091
0.00033223323261381696,160000,8.975194877984637e-05,0.21461772026097592,0.180032252060525,2.1517373683,0.0010287017314105998,0.44521960271207206,0.1449963856603967,0.2690961759,0.022667483297531307,1.9700759404,-0.2871236062843069,0.2203812601117981,0.060469996553989616,0.0003615112907,0.002236582389,0.0028568965943686483,1.3749999936979167,0.027163561867325124
0.00045066384547695805,160000,0.00012174705390538406,0.2631454257568211,0.22958674887179,1.6916166474,0.000665442725790924,0.4496472027042133,0.12324961697892023,0.2251885321,0.020751496523055742,1.5507755997000001,-0.21289022648611167,0.2645594293325776,0.026617219414754176,-0.001807556454,0.0003531445878,0.0009801814189322141,0.8768115903589057,0.026459246035550735
